x,y,u,v,p
0.82,0.4,-0.2263536,-0.3510584,0.0706102
0.84,0.4,-0.1985902,-0.3400965,0.07570224
0.86,0.4,-0.1654754,-0.3146808,0.07970733
0.88,0.4,-0.1293625,-0.2756229,0.08242241
0.9,0.4,-0.0933437,-0.2259292,0.08384688
0.92,0.4,-0.06062568,-0.1704182,0.08417818
0.94,0.4,-0.03386217,-0.1148461,0.08374223
0.96,0.4,-0.01468808,-0.06489398,0.08289331
0.98,0.4,-0.003592492,-0.02541239,0.08192793
1,0.4,0,0,0.08117335
0,0.42,0,0,0.0929345
0.02,0.42,-0.002209808,0.06460511,0.09250644
0.04,0.42,-0.00804376,0.1133769,0.09202263
0.06,0.42,-0.01671239,0.1494212,0.09145487
0.08,0.42,-0.02743137,0.1762474,0.09068415
0.1,0.42,-0.03954139,0.1969412,0.08961701
0.12,0.42,-0.05253262,0.2137484,0.08818398
0.14,0.42,-0.06602998,0.2279778,0.0863331
0.16,0.42,-0.07975445,0.2401483,0.08402594
0.18,0.42,-0.09348163,0.2502482,0.08123769
0.2,0.42,-0.107011,0.2579898,0.07795996
0.22,0.42,-0.1201502,0.2629989,0.0742044
0.24,0.42,-0.1327123,0.2649319,0.07000554
0.26,0.42,-0.1445211,0.2635381,0.06542182
0.28,0.42,-0.1554219,0.2586908,0.06053437
0.3,0.42,-0.1652932,0.2503984,0.05544328
0.32,0.42,-0.1740573,0.2388027,0.05026185
0.34,0.42,-0.1816867,0.2241651,0.04510931
0.36,0.42,-0.1882064,0.2068414,0.04010322
0.38,0.42,-0.1936897,0.1872486,0.03535249
0.4,0.42,-0.1982508,0.1658279,0.03095187
0.42,0.42,-0.2020324,0.1430087,0.02697871
0.44,0.42,-0.2051947,0.1191796,0.02349187
0.46,0.42,-0.2079029,0.09466708,0.02053258
0.48,0.42,-0.2103191,0.0697239,0.01812679
0.5,0.42,-0.212595,0.04452611,0.01628824
0.52,0.42,-0.2148698,0.01917601,0.01502189
0.54,0.42,-0.217269,-0.006291839,0.01432723
0.56,0.42,-0.2199049,-0.03190304,0.01420131
0.58,0.42,-0.2228772,-0.05773697,0.01464143
0.6,0.42,-0.2262702,-0.08392034,0.01564742
0.62,0.42,-0.2301453,-0.1106193,0.0172236
0.64,0.42,-0.2345244,-0.138026,0.01938024
0.66,0.42,-0.2393612,-0.1663311,0.02213416
0.68,0.42,-0.2444975,-0.195672,0.02550758
0.7,0.42,-0.2496042,-0.2260454,0.02952407
0.72,0.42,-0.2541127,-0.2571732,0.03419948
0.74,0.42,-0.2571538,-0.2883224,0.03952591
0.76,0.42,-0.2575345,-0.3181047,0.04544766
0.78,0.42,-0.2537985,-0.3443171,0.05183098
0.8,0.42,-0.2444194,-0.3639342,0.05843632
0.82,0.42,-0.2281496,-0.3733821,0.0649091
0.84,0.42,-0.2044792,-0.3691869,0.07080979
0.86,0.42,-0.1740653,-0.3489371,0.07569414
0.88,0.42,-0.1389229,-0.3122899,0.07922905
0.9,0.42,-0.102204,-0.2615877,0.08129719
0.92,0.42,-0.06756648,-0.2017264,0.08203419
0.94,0.42,-0.03834887,-0.1392476,0.08177362
0.96,0.42,-0.01688154,-0.08102683,0.08092809
0.98,0.42,-0.004188242,-0.03311701,0.07986697
1,0.42,0,0,0.07899811
0,0.44,0,0,0.09060982
0.02,0.44,-0.001889059,0.06846568,0.09023659
0.04,0.44,-0.006993467,0.1203543,0.08978053
0.06,0.44,-0.01474293,0.1587707,0.0892013
0.08,0.44,-0.02447848,0.1872778,0.08838268
0.1,0.44,-0.03558524,0.2090738,0.08723337
0.12,0.44,-0.04755099,0.2265382,0.08568568
0.14,0.44,-0.05998077,0.2410942,0.08368926
0.16,0.44,-0.07257656,0.2533383,0.0812076
0.18,0.44,-0.08510368,0.2633007,0.07821866
0.2,0.44,-0.09736145,0.2707118,0.07471813
0.22,0.44,-0.109166,0.2752061,0.07072337
0.24,0.44,-0.1203456,0.2764499,0.06627627
0.26,0.44,-0.130745,0.2742108,0.06144386
0.28,0.44,-0.1402347,0.2683913,0.05631642
0.3,0.44,-0.1487214,0.2590399,0.05100282
0.32,0.44,-0.1561561,0.2463464,0.04562382
0.34,0.44,-0.1625391,0.230623,0.04030396
0.36,0.44,-0.1679185,0.2122745,0.03516347
0.38,0.44,-0.172385,0.1917598,0.03031115
0.4,0.44,-0.1760624,0.1695511,0.02583918
0.42,0.44,-0.1790954,0.1460972,0.02182044
0.44,0.44,-0.1816384,0.1217939,0.0183081
0.46,0.44,-0.1838449,0.09696534,0.01533717
0.48,0.44,-0.1858604,0.07185519,0.01292737
0.5,0.44,-0.1878179,0.04662691,0.01108657
0.52,0.44,-0.1898372,0.02136949,0.009814366
0.54,0.44,-0.1920265,-0.003894252,0.009105347
0.56,0.44,-0.1944851,-0.02919954,0.008952005
0.58,0.44,-0.1973076,-0.05463417,0.009347256
0.6,0.44,-0.2005844,-0.08033551,0.01028667
0.62,0.44,-0.2043999,-0.1064891,0.01177052
0.64,0.44,-0.2088217,-0.1333252,0.01380574
0.66,0.44,-0.2138788,-0.1611055,0.01640746
0.68,0.44,-0.2195232,-0.1900885,0.01959964
0.7,0.44,-0.2255716,-0.2204598,0.02341365
0.72,0.44,-0.2316281,-0.2522082,0.02788268
0.74,0.44,-0.2369966,-0.2849358,0.03302935
0.76,0.44,-0.2406085,-0.3176107,0.03884373
0.78,0.44,-0.2410126,-0.3483056,0.04525051
0.8,0.44,-0.2364907,-0.3740318,0.05207
0.82,0.44,-0.2253577,-0.3908371,0.05898736
0.84,0.44,-0.2064532,-0.3943446,0.06555549
0.86,0.44,-0.1797154,-0.3807911,0.07125722
0.88,0.44,-0.1466049,-0.3483565,0.07563021
0.9,0.44,-0.1101062,-0.2982732,0.07841378
0.92,0.44,-0.07417944,-0.2351237,0.07964211
0.94,0.44,-0.04282303,-0.1660511,0.07962439
0.96,0.44,-0.01914189,-0.09918212,0.07881915
0.98,0.44,-0.004817335,-0.04197585,0.0776729
1,0.44,0,0,0.07668585
0,0.46,0,0,0.08820935
0.02,0.46,-0.001530701,0.07172127,0.08789815
0.04,0.46,-0.005808714,0.1264153,0.08747738
0.06,0.46,-0.01250296,0.1670794,0.08689411
0.08,0.46,-0.02110069,0.1972318,0.08603613
0.1,0.46,-0.03104734,0.220116,0.08481537
0.12,0.46,-0.04183767,0.2382111,0.08316685
0.14,0.46,-0.05306119,0.253047,0.08104272
0.16,0.46,-0.06440286,0.2653037,0.07840921
0.18,0.46,-0.07561955,0.2750634,0.07524755
0.2,0.46,-0.08651309,0.2820849,0.07155784
0.22,0.46,-0.09691183,0.2860196,0.06736314
0.24,0.46,-0.1066636,0.2865499,0.06271225
0.26,0.46,-0.1156381,0.2834665,0.05768
0.28,0.46,-0.1237342,0.2767041,0.05236458
0.3,0.46,-0.1308876,0.266352,0.0468821
0.32,0.46,-0.1370777,0.2526465,0.04135899
0.34,0.46,-0.1423286,0.2359471,0.03592336
0.36,0.46,-0.1467067,0.2167013,0.03069651
0.38,0.46,-0.1503135,0.1954021,0.02578592
0.4,0.46,-0.1532749,0.1725449,0.0212805
0.42,0.46,-0.1557305,0.14859,0.01724848
0.44,0.46,-0.1578225,0.1239342,0.01373763
0.46,0.46,-0.1596872,0.09889427,0.01077749
0.48,0.46,-0.1614496,0.0737018,0.008382528
0.5,0.46,-0.1632207,0.04850649,0.00655589
0.52,0.46,-0.1650981,0.02338488,0.005292933
0.54,0.46,-0.1671695,-0.001649345,0.004584391
0.56,0.46,-0.1695171,-0.02663589,0.004419045
0.58,0.46,-0.1722233,-0.05166303,0.004785954
0.6,0.46,-0.1753749,-0.07686687,0.005676501
0.62,0.46,-0.179065,-0.1024348,0.00708633
0.64,0.46,-0.1833884,-0.1286109,0.009017458
0.66,0.46,-0.1884272,-0.1556959,0.01148045
0.68,0.46,-0.1942213,-0.1840317,0.01449637
0.7,0.46,-0.2007171,-0.2139534,0.01809753
0.72,0.46,-0.2076901,-0.245688,0.02232544
0.74,0.46,-0.2146451,-0.2791744,0.02722293
0.76,0.46,-0.2207076,-0.3137948,0.03281676
0.78,0.46,-0.2245479,-0.3480356,0.03908683
0.8,0.46,-0.2244058,-0.3791691,0.04592216
0.82,0.46,-0.2183032,-0.4031322,0.05307279
0.84,0.46,-0.2045048,-0.4148585,0.06012287
0.86,0.46,-0.1821822,-0.4092619,0.06652132
0.88,0.46,-0.1520655,-0.3828065,0.07169601
0.9,0.46,-0.1167298,-0.335157,0.07523069
0.92,0.46,-0.08023544,-0.2700888,0.07702125
0.94,0.46,-0.04715751,-0.1950321,0.07731356
0.96,0.46,-0.02141772,-0.11933,0.07659039
0.98,0.46,-0.005468357,-0.05202743,0.07537417
1,0.46,0,0,0.07426763
0,0.48,0,0,0.08578119
0.02,0.48,-0.001146075,0.07431138,0.08553746
0.04,0.48,-0.004523971,0.1314519,0.08515906
0.06,0.48,-0.01005217,0.1742109,0.08458025
0.08,0.48,-0.01738107,0.2059627,0.08369361
0.1,0.48,-0.02603235,0.2299237,0.08241501
0.12,0.48,-0.03551873,0.2486333,0.08068296
0.14,0.48,-0.04542001,0.263716,0.07845287
0.16,0.48,-0.05540678,0.275939,0.07569424
0.18,0.48,-0.06522923,0.285448,0.072392
0.2,0.48,-0.07469389,0.292041,0.06855065
0.22,0.48,-0.08364415,0.2953951,0.06419855
0.24,0.48,-0.09195071,0.2952153,0.05939062
0.26,0.48,-0.09951088,0.291319,0.0542082
0.28,0.48,-0.1062531,0.2836746,0.04875584
0.3,0.48,-0.1121423,0.2724115,0.0431551
0.32,0.48,-0.1171833,0.2578086,0.03753632
0.34,0.48,-0.1214203,0.2402666,0.0320295
0.36,0.48,-0.1249323,0.2202683,0.02675576
0.38,0.48,-0.1278247,0.1983328,0.02182054
0.4,0.48,-0.1302198,0.1749706,0.01730924
0.42,0.48,-0.1322459,0.1506466,0.01328576
0.44,0.48,-0.134029,0.125753,0.009793242
0.46,0.48,-0.135685,0.1005959,0.006856767
0.48,0.48,-0.1373166,0.07539313,0.00448682
0.5,0.48,-0.1390122,0.05028011,0.002683063
0.52,0.48,-0.1408474,0.02532188,0.001437856
0.54,0.48,-0.1428891,0.000525191,0.000739192
0.56,0.48,-0.1452011,-0.02415093,0.000573085
0.58,0.48,-0.1478506,-0.04879001,0.000925494
0.6,0.48,-0.150914,-0.07351866,0.001784032
0.62,0.48,-0.1544821,-0.09851357,0.003139702
0.64,0.48,-0.1586606,-0.1240134,0.004988955
0.66,0.48,-0.1635629,-0.1503302,0.007336132
0.68,0.48,-0.16929,-0.1778516,0.01019619
0.7,0.48,-0.1758904,-0.2070172,0.01359719
0.72,0.48,-0.1832909,-0.2382465,0.01758112
0.74,0.48,-0.1911959,-0.2717848,0.02220049
0.76,0.48,-0.1989593,-0.3074402,0.02750674
0.78,0.48,-0.2054575,-0.3442014,0.03352492
0.8,0.48,-0.2090256,-0.3797914,0.04021074
0.82,0.48,-0.2075574,-0.4103196,0.04739269
0.84,0.48,-0.1988791,-0.4303274,0.05471872
0.86,0.48,-0.1814302,-0.4335725,0.06164789
0.88,0.48,-0.1550983,-0.4146933,0.06753417
0.9,0.48,-0.1218233,-0.371371,0.07181206
0.92,0.48,-0.08552921,-0.3060105,0.07421208
0.94,0.48,-0.05122784,-0.2258785,0.07487522
0.96,0.48,-0.02365501,-0.1413827,0.07427815
0.98,0.48,-0.006128584,-0.06328542,0.07301111
1,0.48,0,0,0.07178652
0,0.5,0,0,0.08337343
0.02,0.5,-0.000747194,0.07619559,0.08320061
0.04,0.5,-0.003176447,0.1353832,0.08287102
0.06,0.5,-0.007455891,0.1800548,0.08230599
0.08,0.5,-0.01341104,0.213347,0.08140326
0.1,0.5,-0.02065514,0.2383749,0.08008306
0.12,0.5,-0.02873115,0.257693,0.07828785
0.14,0.5,-0.03721645,0.2730036,0.0759768
0.16,0.5,-0.04577068,0.2851638,0.07312311
0.18,0.5,-0.0541389,0.2943922,0.06971551
0.2,0.5,-0.06213371,0.3005381,0.06576261
0.22,0.5,-0.06961535,0.3033134,0.06129733
0.24,0.5,-0.07647915,0.302452,0.05637954
0.26,0.5,-0.08265133,0.2978009,0.05109556
0.28,0.5,-0.08809009,0.2893622,0.04555451
0.3,0.5,-0.09278788,0.2773024,0.03988154
0.32,0.5,-0.09677199,0.2619376,0.03420918
0.34,0.5,-0.100102,0.2437025,0.02866798
0.36,0.5,-0.102864,0.2231068,0.02337802
0.38,0.5,-0.1051621,0.2006872,0.01844237
0.4,0.5,-0.1071097,0.1769622,0.0139432
0.42,0.5,-0.1088204,0.1523953,0.009940767
0.44,0.5,-0.1104007,0.1273705,0.006474675
0.46,0.5,-0.1119454,0.1021812,0.003566782
0.48,0.5,-0.1135354,0.07703038,0.001224875
0.5,0.5,-0.1152373,0.05204022,-0.000553567
0.52,0.5,-0.1171068,0.02726535,-0.001778002
0.54,0.5,-0.119192,0.002707163,-0.00246212
0.56,0.5,-0.1215394,-0.02167456,-0.002621743
0.58,0.5,-0.1242005,-0.04595577,-0.002273233
0.6,0.5,-0.1272383,-0.07024913,-0.001432132
0.62,0.5,-0.1307342,-0.09471276,-0.000111708
0.64,0.5,-0.1347922,-0.1195667,0.001678892
0.66,0.5,-0.1395379,-0.1451128,0.003937085
0.68,0.5,-0.1451078,-0.171752,0.006669987
0.7,0.5,-0.1516209,-0.1999843,0.009897955
0.72,0.5,-0.1591231,-0.2303682,0.01365757
0.74,0.5,-0.1674958,-0.2634035,0.01800201
0.76,0.5,-0.1763232,-0.2992968,0.02299525
0.78,0.5,-0.1847341,-0.3375718,0.02869387
0.8,0.5,-0.1912643,-0.3765383,0.03511008
0.82,0.5,-0.1938396,-0.4127371,0.04215203
0.84,0.5,-0.1900193,-0.4406598,0.04955231
0.86,0.5,-0.1776172,-0.4531971,0.05682103
0.88,0.5,-0.1556451,-0.4432061,0.06328409
0.9,0.5,-0.1252254,-0.4060664,0.06825203
0.92,0.5,-0.08989747,-0.3422234,0.07127832
0.94,0.5,-0.05492318,-0.2582057,0.07236062
0.96,0.5,-0.02580189,-0.1651983,0.07193271
0.98,0.5,-0.00678498,-0.07573751,0.07063688
1,0.5,0,0,0.06929836
0,0.52,0,0,0.08103181
0.02,0.52,-0.000346246,0.07735457,0.08093134
0.04,0.52,-0.001804727,0.1381569,0.08065607
0.06,0.52,-0.004783046,0.1845293,0.08011466
0.08,0.52,-0.009287959,0.2192871,0.07920999
0.1,0.52,-0.015038,0.2453702,0.07786671
0.12,0.52,-0.02161956,0.2652999,0.07603136
0.14,0.52,-0.02861634,0.2808346,0.07366711
0.16,0.52,-0.03568115,0.2929194,0.07075095
0.18,0.52,-0.0425554,0.3018555,0.06727529
0.2,0.52,-0.04905827,0.3075545,0.06325231
0.22,0.52,-0.0550673,0.309773,0.05871848
0.24,0.52,-0.0605029,0.3082796,0.05373714
0.26,0.52,-0.06532015,0.3029531,0.04839789
0.28,0.52,-0.06950597,0.2938279,0.04281249
0.3,0.52,-0.07307803,0.281103,0.03710793
0.32,0.52,-0.07608265,0.2651254,0.03141742
0.34,0.52,-0.07859057,0.2463553,0.02587102
0.36,0.52,-0.08069042,0.2253207,0.02058732
0.38,0.52,-0.08248096,0.2025682,0.01566711
0.4,0.52,-0.08406317,0.1786177,0.01118994
0.42,0.52,-0.0855334,0.1539271,0.007213469
0.44,0.52,-0.08697821,0.1288695,0.00377495
0.46,0.52,-0.08847147,0.1037247,0.000894363
0.48,0.52,-0.09007353,0.07868196,-0.001421895
0.5,0.52,-0.09183232,0.05385114,-0.003177337
0.52,0.52,-0.09378616,0.02927818,-0.004382172
0.54,0.52,-0.09596761,0.004960411,-0.005050829
0.56,0.52,-0.09840859,-0.01914045,-0.005200141
0.58,0.52,-0.1011463,-0.04309189,-0.004848069
0.6,0.52,-0.1042301,-0.06699102,-0.004012648
0.62,0.52,-0.1077284,-0.09097386,-0.002710876
0.64,0.52,-0.1117352,-0.1152342,-0.000957133
0.66,0.52,-0.1163743,-0.1400494,0.001239093
0.68,0.52,-0.1217953,-0.1658089,0.003876401
0.7,0.52,-0.1281581,-0.1930347,0.006965589
0.72,0.52,-0.1355915,-0.2223713,0.01053404
0.74,0.52,-0.1441178,-0.2545108,0.01462891
0.76,0.52,-0.1535287,-0.2900019,0.01931627
0.78,0.52,-0.1632159,-0.3288872,0.0246703
0.8,0.52,-0.1719817,-0.3701341,0.03074486
0.82,0.52,-0.1779164,-0.4109214,0.03751893
0.84,0.52,-0.1784922,-0.4460334,0.04481712
0.86,0.52,-0.1710555,-0.4678715,0.05223129
0.88,0.52,-0.1537877,-0.4677147,0.059107
0.9,0.52,-0.1268731,-0.4384646,0.0646712
0.92,0.52,-0.09323174,-0.378047,0.06830695
0.94,0.52,-0.05815617,-0.2915784,0.06983922
0.96,0.52,-0.02781339,-0.190588,0.06961913
0.98,0.52,-0.007425449,-0.08934672,0.06831802
1,0.52,0,0,0.06687204
0,0.54,0,0,0.07879788
0.02,0.54,4.48751E-05,0.07779021,0.07876909
0.04,0.54,-0.000447458,0.1397513,0.07855254
0.06,0.54,-0.002104124,0.1875839,0.07804474
0.08,0.54,-0.005112644,0.2237129,0.0771535
0.1,0.54,-0.009307986,0.2508345,0.07580757
0.12,0.54,-0.0143334,0.2713853,0.07395736
0.14,0.54,-0.01978885,0.2871533,0.0715699
0.16,0.54,-0.02532541,0.2991664,0.06862582
0.18,0.54,-0.03068233,0.3078148,0.06512077
0.2,0.54,-0.03568509,0.3130837,0.06106972
0.22,0.54,-0.04022776,0.3147837,0.05651142
0.24,0.54,-0.04425491,0.3127238,0.05151112
0.26,0.54,-0.04774934,0.3068161,0.0461598
0.28,0.54,-0.05072488,0.2971251,0.04057011
0.3,0.54,-0.05322182,0.283877,0.03486917
0.32,0.54,-0.0553024,0.2674418,0.02918966
0.34,0.54,-0.05704503,0.2482969,0.02366043
0.36,0.54,-0.05853763,0.2269805,0.01839846
0.38,0.54,-0.05987073,0.2040418,0.01350271
0.4,0.54,-0.06113119,0.1799966,0.009051003
0.42,0.54,-0.06239741,0.1552939,0.005099556
0.44,0.54,-0.06373636,0.1302946,0.001684612
0.46,0.54,-0.06520236,0.1052656,-0.001174407
0.48,0.54,-0.06683773,0.0803837,-0.003471265
0.5,0.54,-0.06867449,0.05574857,-0.00520938
0.52,0.54,-0.07073709,0.03139928,-0.006398781
0.54,0.54,-0.07304604,0.007330437,-0.007053845
0.56,0.54,-0.07562202,-0.01649386,-0.007191728
0.58,0.54,-0.07849077,-0.0401328,-0.006831361
0.6,0.54,-0.08168926,-0.06366844,-0.005992663
0.62,0.54,-0.08527226,-0.08721448,-0.004695758
0.64,0.54,-0.08931988,-0.1109358,-0.002959704
0.66,0.54,-0.09394425,-0.1350774,-0.000800464
0.68,0.54,-0.09929222,-0.1600006,0.001772135
0.7,0.54,-0.1055387,-0.1862196,0.004758687
0.72,0.54,-0.1128613,-0.2144186,0.008175372
0.74,0.54,-0.1213824,-0.2454181,0.01205904
0.76,0.54,-0.1310635,-0.2800382,0.01647003
0.78,0.54,-0.1415402,-0.3187848,0.02148797
0.8,0.54,-0.1519077,-0.3612926,0.02719255
0.82,0.54,-0.1605151,-0.405514,0.03361847
0.84,0.54,-0.1649104,-0.4468294,0.04067753
0.86,0.54,-0.1621584,-0.4775726,0.04806038
0.88,0.54,-0.1497214,-0.4877888,0.05517386
0.9,0.54,-0.1267971,-0.4678962,0.06121001
0.92,0.54,-0.09548403,-0.4128228,0.06540605
0.94,0.54,-0.06087005,-0.325535,0.06739844
0.96,0.54,-0.02965583,-0.2173289,0.06741737
0.98,0.54,-0.008040179,-0.1040555,0.06613436
1,0.54,0,0,0.06458908
0,0.56,0,0,0.0767073
0.02,0.56,0.000414964,0.07752514,0.07674751
0.04,0.56,0.000857815,0.1401754,0.07659271
0.06,0.56,0.000510639,0.1892004,0.07612834
0.08,0.56,-0.000987281,0.2265835,0.07526672
0.1,0.56,-0.003594813,0.2547166,0.07394011
0.12,0.56,-0.007024862,0.2759007,0.07210225
0.14,0.56,-0.01090454,0.2919221,0.06972347
0.16,0.56,-0.01488939,0.3038808,0.06678754
0.18,0.56,-0.01871821,0.3122604,0.06329265
0.2,0.56,-0.02222202,0.3171289,0.05925549
0.22,0.56,-0.02530963,0.3183602,0.05471577
0.24,0.56,-0.02794784,0.3158094,0.04973892
0.26,0.56,-0.030145,0.3094231,0.04441555
0.28,0.56,-0.03193965,0.299293,0.0388574
0.3,0.56,-0.03339233,0.2856666,0.03319032
0.32,0.56,-0.03457856,0.2689293,0.02754547
0.34,0.56,-0.03558207,0.2495675,0.02205013
0.36,0.56,-0.0364882,0.2281215,0.01681978
0.38,0.56,-0.03737801,0.2051367,0.01195226
0.4,0.56,-0.03832396,0.1811206,0.007524723
0.42,0.56,-0.0393871,0.1565107,0.003593191
0.44,0.56,-0.04061614,0.1316559,0.000194245
0.46,0.56,-0.04204809,0.1068109,-0.002651976
0.48,0.56,-0.0437098,0.08214243,-0.004938268
0.5,0.56,-0.04562036,0.05774243,-0.006666978
0.52,0.56,-0.04779374,0.03364506,-0.007847156
0.54,0.56,-0.05024168,0.009843657,-0.008492481
0.56,0.56,-0.05297692,-0.01369512,-0.008619877
0.58,0.56,-0.05601703,-0.03702297,-0.008248708
0.6,0.56,-0.05938899,-0.06020859,-0.007400271
0.62,0.56,-0.06313526,-0.08334542,-0.006097243
0.64,0.56,-0.06732093,-0.1065704,-0.004362725
0.66,0.56,-0.0720417,-0.1300936,-0.002218531
0.68,0.56,-0.07743055,-0.1542396,0.000317628
0.7,0.56,-0.08365873,-0.1794943,0.003236336
0.72,0.56,-0.09092318,-0.2065448,0.006541914
0.74,0.56,-0.09940731,-0.236283,0.01025862
0.76,0.56,-0.1091976,-0.269724,0.01443605
0.78,0.56,-0.1201366,-0.3077589,0.01914993
0.8,0.56,-0.1316051,-0.3506471,0.02449149
0.82,0.56,-0.1422632,-0.3971756,0.03053375
0.84,0.56,-0.1498659,-0.4435563,0.03726224
0.86,0.56,-0.1513835,-0.4824746,0.04446949
0.88,0.56,-0.1437195,-0.5031933,0.0516535
0.9,0.56,-0.1251059,-0.493822,0.05802059
0.92,0.56,-0.09666428,-0.4459425,0.06270076
0.94,0.56,-0.06304204,-0.3596115,0.06514217
0.96,0.56,-0.03131022,-0.245178,0.0654217
0.98,0.56,-0.008622793,-0.1197913,0.06417845
1,0.56,0,0,0.06254296
0,0.58,0,0,0.07478865
0.02,0.58,0.000753826,0.07660151,0.07489333
0.04,0.58,0.002075673,0.1394694,0.07480176
0.06,0.58,0.002992918,0.1893945,0.07439004
0.08,0.58,0.002986529,0.2278888,0.07357462
0.1,0.58,0.001971019,0.2569912,0.07229055
0.12,0.58,0.000152684,0.2788178,0.0704939
0.14,0.58,-0.00213416,0.2951188,0.0681574
0.16,0.58,-0.004556721,0.3070514,0.065267
0.18,0.58,-0.006855866,0.3151917,0.06182242
0.2,0.58,-0.008867274,0.3196986,0.05784088
0.22,0.58,-0.01051207,0.3205177,0.05336154
0.24,0.58,-0.01177644,0.3175559,0.04844835
0.26,0.58,-0.0126917,0.3107955,0.04318983
0.28,0.58,-0.01331869,0.3003525,0.03769528
0.3,0.58,-0.01373607,0.2864902,0.03208806
0.32,0.58,-0.01403099,0.2696019,0.0264971
0.34,0.58,-0.0142913,0.2501749,0.02104793
0.36,0.58,-0.01459923,0.2287444,0.01585495
0.38,0.58,-0.01502673,0.2058467,0.01101569
0.4,0.58,-0.0156328,0.1819771,0.006607731
0.42,0.58,-0.01646279,0.1575605,0.00268823
0.44,0.58,-0.01754938,0.1329334,-0.000704623
0.46,0.58,-0.01891464,0.1083405,-0.003548765
0.48,0.58,-0.0205727,0.08394088,-0.00583497
0.5,0.58,-0.02253248,0.05982104,-0.007563661
0.52,0.58,-0.02480021,0.03601267,-0.008742223
0.54,0.58,-0.02738182,0.01250908,-0.009383088
0.56,0.58,-0.03028508,-0.01072008,-0.009502489
0.58,0.58,-0.03352226,-0.03372011,-0.009119824
0.6,0.58,-0.03711336,-0.05654873,-0.008257315
0.62,0.58,-0.04109076,-0.07928226,-0.006939694
0.64,0.58,-0.04550562,-0.1020329,-0.005193507
0.66,0.58,-0.05043585,-0.124978,-0.003045696
0.68,0.58,-0.05599463,-0.1484023,-0.000521095
0.7,0.58,-0.06233684,-0.1727522,0.002361536
0.72,0.58,-0.06965645,-0.1986915,0.005594949
0.74,0.58,-0.07816409,-0.2271369,0.009190089
0.76,0.58,-0.08802701,-0.2592272,0.01318304
0.78,0.58,-0.09924795,-0.2961495,0.01763944
0.8,0.58,-0.111462,-0.3387091,0.02265073
0.82,0.58,-0.1236549,-0.3865192,0.02831159
0.84,0.58,-0.1338795,-0.4367772,0.03466335
0.86,0.58,-0.1391819,-0.4828944,0.04159208
0.88,0.58,-0.136093,-0.5138652,0.04870256
0.9,0.58,-0.1219618,-0.5158383,0.05525802
0.92,0.58,-0.09683082,-0.476867,0.06032799
0.94,0.58,-0.06468236,-0.3933619,0.06318831
0.96,0.58,-0.032774,-0.2738886,0.06373946
0.98,0.58,-0.009171272,-0.1364746,0.06255462
1,0.58,0,0,0.06083801
0,0.6,0,0,0.07306274
0.02,0.6,0.001052497,0.07507932,0.07322556
0.04,0.6,0.003173587,0.1377028,0.07319705
0.06,0.6,0.005277647,0.1882165,0.07284628
0.08,0.6,0.006709362,0.2276512,0.07209367
0.1,0.6,0.007259633,0.2576593,0.07087624
0.12,0.6,0.007045583,0.2801282,0.06915118
0.14,0.6,0.006351762,0.2967359,0.06689216
0.16,0.6,0.005490971,0.3086762,0.06408595
0.18,0.6,0.004716692,0.316614,0.06073245
0.2,0.6,0.004188986,0.320803,0.05684798
0.22,0.6,0.003976982,0.3212684,0.05246963
0.24,0.6,0.004078318,0.3179744,0.04765829
0.26,0.6,0.004441686,0.3109407,0.0424988
0.28,0.6,0.004986272,0.3003055,0.03709669
0.3,0.6,0.005616928,0.2863422,0.0315719
0.32,0.6,0.006235701,0.2694455,0.02605062
0.34,0.6,0.006750606,0.2500964,0.02065668
0.36,0.6,0.007081718,0.2288188,0.01550391
0.38,0.6,0.007164694,0.2061347,0.01069043
0.4,0.6,0.006951863,0.1825243,0.006295385
0.42,0.6,0.00641106,0.1583986,0.002378318
0.44,0.6,0.005522991,0.1340827,-0.001019747
0.46,0.6,0.00427785,0.1098127,-0.003873704
0.48,0.6,0.002671723,0.08574237,-0.00617134
0.5,0.6,0.00070346,0.06195552,-0.007910377
0.52,0.6,-0.001627665,0.03848349,-0.00909593
0.54,0.6,-0.004324022,0.01532106,-0.009738706
0.56,0.6,-0.007390747,-0.007558813,-0.009853872
0.58,0.6,-0.01083725,-0.03019592,-0.009460517
0.6,0.6,-0.01467924,-0.05263936,-0.008581431
0.62,0.6,-0.01894179,-0.07495205,-0.007242967
0.64,0.6,-0.02366434,-0.09722613,-0.005474563
0.66,0.6,-0.02890791,-0.1196103,-0.003307584
0.68,0.6,-0.03476401,-0.1423519,-0.000773138
0.7,0.6,-0.04136384,-0.1658537,0.002101605
0.72,0.6,-0.0488831,-0.1907409,0.005298664
0.74,0.6,-0.05753312,-0.2179199,0.008816004
0.76,0.6,-0.06752267,-0.2485927,0.01267527
0.78,0.6,-0.07896595,-0.2841537,0.01692848
0.8,0.6,-0.09170705,-0.3258536,0.02165936
0.82,0.6,-0.1050417,-0.3740692,0.02697031
0.84,0.6,-0.1173715,-0.4270499,0.03293972
0.86,0.6,-0.1259581,-0.4792347,0.03953135
0.88,0.6,-0.1271531,-0.519879,0.04645861
0.9,0.6,-0.1175538,-0.5336663,0.05307278
0.92,0.6,-0.09607562,-0.5051328,0.05843097
0.94,0.6,-0.06582928,-0.4263718,0.06166572
0.96,0.6,-0.03406089,-0.3032235,0.06248961
